1. YEAR,2. TRIFD,3. FRS ID,FACILITY_NAME,5. STREET ADDRESS,6. CITY,COUNTY,8. ST,9. ZIP,10. BIA,11. TRIBE,LATITUDE,LONGITUDE,14. HORIZONTAL DATUM,15. PARENT CO NAME,16. PARENT CO DB NUM,17. STANDARD PARENT CO NAME,18. FOREIGN PARENT CO NAME,19. FOREIGN PARENT CO DB NUM,20. STANDARD FOREIGN PARENT CO NAME,21. FEDERAL FACILITY,22. INDUSTRY SECTOR CODE,23. INDUSTRY SECTOR,24. PRIMARY SIC,25. SIC 2,26. SIC 3,27. SIC 4,28. SIC 5,29. SIC 6,30. PRIMARY NAICS,31. NAICS 2,32. NAICS 3,33. NAICS 4,34. NAICS 5,35. NAICS 6,36. DOC_CTRL_NUM,37. CHEMICAL,38. ELEMENTAL METAL INCLUDED,39. TRI CHEMICAL/COMPOUND ID,40. CAS#,41. SRS ID,42. CLEAN AIR ACT CHEMICAL,43. CLASSIFICATION,44. METAL,45. METAL CATEGORY,46. CARCINOGEN,47. PBT,48. PFAS,49. FORM TYPE,50. UNIT OF MEASURE,51. 5.1 - FUGITIVE AIR,52. 5.2 - STACK AIR,53. 5.3 - WATER,54. 5.4 - UNDERGROUND,55. 5.4.1 - UNDERGROUND CL I,56. 5.4.2 - UNDERGROUND C II-V,57. 5.5.1 - LANDFILLS,58. 5.5.1A - RCRA C LANDFILL,59. 5.5.1B - OTHER LANDFILLS,60. 5.5.2 - LAND TREATMENT,61. 5.5.3 - SURFACE IMPNDMNT,62. 5.5.3A - RCRA SURFACE IM,63. 5.5.3B - OTHER SURFACE I,64. 5.5.4 - OTHER DISPOSAL,65. ON-SITE RELEASE TOTAL,66. 6.1 - POTW - TRNS RLSE,67. 6.1 - POTW - TRNS TRT,68. POTW - TOTAL TRANSFERS,69. 6.2 - M10,70. 6.2 - M41,71. 6.2 - M62,72. 6.2 - M40 METAL,73. 6.2 - M61 METAL,74. 6.2 - M71,75. 6.2 - M81,76. 6.2 - M82,77. 6.2 - M72,78. 6.2 - M63,79. 6.2 - M66,80. 6.2 - M67,81. 6.2 - M64,82. 6.2 - M65,83. 6.2 - M73,84. 6.2 - M79,85. 6.2 - M90,86. 6.2 - M94,87. 6.2 - M99,88. OFF-SITE RELEASE TOTAL,89. 6.2 - M20,90. 6.2 - M24,91. 6.2 - M26,92. 6.2 - M28,93. 6.2 - M93,94. OFF-SITE RECYCLED TOTAL,95. 6.2 - M56,96. 6.2 - M92,97. OFF-SITE ENERGY RECOVERY T,98. 6.2 - M40 NON-METAL,99. 6.2 - M50,100. 6.2 - M54,101. 6.2 - M61 NON-METAL,102. 6.2 - M69,103. 6.2 - M95,104. OFF-SITE TREATED TOTAL,105. 6.2 - UNCLASSIFIED,106. 6.2 - TOTAL TRANSFER,107. TOTAL RELEASES,108. 8.1 - RELEASES,109. 8.1A - ON-SITE CONTAINED,110. 8.1B - ON-SITE OTHER,111. 8.1C - OFF-SITE CONTAIN,112. 8.1D - OFF-SITE OTHER R,113. 8.2 - ENERGY RECOVER ON,114. 8.3 - ENERGY RECOVER OF,115. 8.4 - RECYCLING ON SITE,116. 8.5 - RECYCLING OFF SIT,117. 8.6 - TREATMENT ON SITE,118. 8.7 - TREATMENT OFF SITE,119. PRODUCTION WSTE (8.1-8.7),120. 8.8 - ONE-TIME RELEASE,121. PROD_RATIO_OR_ ACTIVITY,122. 8.9 - PRODUCTION RATIO
2024,92504RCRPN7809L,110000479571,CARPENTER CO,7809 LINCOLN AVE,RIVERSIDE,RIVERSIDE,CA,92504,,,33.927306,-117.405358,,NA,,,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326150,,,,,,1324222470888,Toluene diisocyanate (mixed isomers),NO,0026471625,26471-62-5,239681,NO,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,144.000,0.000,0.000,0.000,0.000,0.000,144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,144.000,144.000,0.000,0.000,0.000,144.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,144.000,,PRODUCTION,1.000
2024,90813RCPRD1400P,110000747363,TESORO MARINE TERMINAL 3,1400 PIER C STREET,LONG BEACH,LOS ANGELES,CA,90813,,,33.773273,-118.212077,,MARATHON PETROLEUM CORP,968393996,MARATHON PETROLEUM CORP,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,,,,,,1324222826822,Mercury compounds,NO,N458,N458,650028,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,PRODUCTION,1.090
2024,95358CSTMM21WIN,110017403022,CUSTOM MARBLE & ONYX,201 WINMOORE WAY,MODESTO,STANISLAUS,CA,95358,,,37.605340,-120.991960,,SHARCAR ENTERPRISES INC,NA,SHARCAR ENTERPRISES INC,NA,,NA,NO,326,Plastics and Rubber,,,,,,,326199,,,,,,1324222815540,Styrene,NO,0000100425,100-42-5,19414,YES,TRI,NO,Non_Metal,YES,NO,NO,R,Pounds,268.000,1310.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1578.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1578.000,0.000,0.000,1578.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1578.000,,PRODUCTION,0.640
2024,90280LNDYT9301S,110001187144,LUNDAY-THAGARD CO DBA WORLD OIL REFINING,9301 GARFIELD AVE,SOUTH GATE,LOS ANGELES,CA,90280,,,33.946295,-118.167040,,WORLD OIL CORP,072937436,WORLD OIL CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324222885218,Cyclohexane,NO,0000110827,110-82-7,27003,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,28.616,188.674,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,217.290,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,217.290,0.000,0.000,217.290,0.000,0.000,0.000,0.000,0.000,0.000,18678.710,0.000,18896.000,,PRODUCTION,0.960
2024,92663HXSNM829PR,110001154492,HIXSON METAL FINISHING,829 PRODUCTION PL,NEWPORT BEACH,ORANGE,CA,92663,,,33.631100,-117.933220,,HMF GROUP INC,008357295,HMF GROUP INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332813,,,,,,1324222764817,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,27.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,27.424,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,16757.145,0.000,16757.145,0.000,16757.145,27.424,0.000,0.000,27.424,0.000,0.000,0.000,0.000,0.000,0.000,27242.100,16757.145,44026.669,,PRODUCTION,1.100
2024,90509LLDSG2525W,110000475254,HONEYWELL INTERNATIONAL INC,2525 W 190TH ST,TORRANCE,LOS ANGELES,CA,90504,,,33.858330,-118.321080,,HONEYWELL INTERNATIONAL INC,139691877,HONEYWELL INTERNATIONAL INC,NA,,NA,NO,336,Transportation Equipment,,,,,,,336412,,,,,,1324222969317,Nitric acid,NO,0007697372,7697-37-2,152686,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,16.690,388.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,404.740,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,13922.150,0.000,0.000,0.000,0.000,0.000,13922.150,0.000,0.000,1250.900,0.000,0.000,1250.900,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15173.050,14326.890,0.000,0.000,404.740,13922.150,0.000,0.000,0.000,0.000,1250.900,18714.960,0.000,34292.750,,PRODUCTION,1.140
2024,9205WTRNGL1351R,,SCHLAGE LOCK CO LLC,1351 ROCKY POINT DR,OCEANSIDE,SAN DIEGO,CA,92056,,,33.211820,-117.293440,,ALLEGION S & S HOLDING CO INC,079218390,,ALLEGION PUBLIC LTD CO,079590750,,NO,332,Fabricated Metals,,,,,,,332510,,,,,,1324223164183,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9341.000,9341.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9341.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9341.000,0.000,0.000,9341.000,,PRODUCTION,1.000
2024,91746LGHTM13329,110000477939,CUSTOM ALLOY SALES INC.,13329 ECTOR ST,CITY OF INDUSTRY,LOS ANGELES,CA,91746,,,34.057000,-117.988000,,NA,,,NA,,NA,NO,331,Primary Metals,,,,,,,331314,,,,,,1324222933855,Dioxin and dioxin-like compounds,NO,N150,N150,755371,YES,Dioxin,NO,Non_Metal,YES,YES,NO,R,Grams,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.903,0.000,0.000,0.000,0.000,0.000,0.000,6.903,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.903,6.972,0.000,0.000,0.070,6.903,0.000,0.000,0.000,0.000,0.000,182.414,0.000,189.386,,PRODUCTION,0.890
2024,93561CLVRS13573,110000481915,TEHACHAPI CEMENT LLC,13573 TEHACHAPI BLVD,TEHACHAPI,KERN,CA,93561,,,35.121068,-118.367569,,UNACEM N.A. INC,809861938,,UNACEM CORP SAA,119087388,UNACEM CORP SAA,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1324222893240,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.090,20.220,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.310,0.000,0.000,20.310,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.310,,PRODUCTION,0.810
2024,92356MTSBS5808S,110000601162,MITSUBISHI CEMENT CORP.,5808 STATE HWY 18,LUCERNE VALLEY,SAN BERNARDINO,CA,92356,,,34.416480,-116.910092,,NA,,,NA,,,NO,327,Nonmetallic Mineral Product,,,,,,,327310,,,,,,1324222823787,Mercury,NO,0007439976,7439-97-6,149633,YES,PBT,YES,Elemental metals,NO,YES,NO,R,Pounds,0.800,68.300,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.100,0.000,0.000,69.100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,69.100,,ACTIVITY,0.970
2024,94553TSCCRAVONR,110071349304,TESORO REFINING & MARKETING CO LLC,150 SOLANO WAY,MARTINEZ,CONTRA COSTA,CA,94553,,,38.030833,-122.075000,,MARTINEZ RENEWABLES LLC,968393996,MARTINEZ RENEWABLES LLC,NA,,NA,NO,325,Chemicals,,,,,,,325199,324110,325120,,,,1324222865444,Hydrogen sulfide,NO,0007783064,7783-06-4,154518,NO,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,71.000,2500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2571.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2571.000,0.000,0.000,2600.000,0.000,0.000,0.000,0.000,0.000,0.000,430.000,0.000,3030.000,,PRODUCTION,1.000
2024,94510XXNCS3400E,110033145353,VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,3400 E SECOND ST,BENICIA,SOLANO,CA,94510,,,38.074434,-122.144397,,VALERO ENERGY CORP,082686916,VALERO ENERGY CORP,NA,,NA,NO,324,Petroleum,,,,,,,324110,,,,,,1324223056211,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,12000.000,7500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19500.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.753,22.500,0.000,0.000,0.000,0.000,0.000,23.253,0.390,0.000,4.800,0.000,0.000,5.190,0.000,0.000,0.000,0.000,0.000,2.400,0.000,0.000,0.000,2.400,0.000,30.843,19523.253,0.000,0.000,20000.000,23.000,0.000,25000.000,0.000,11000.000,5.200,6400.000,2.400,62430.600,,ACTIVITY,0.880
2024,94952CLVRS91LAK,110000484002,CLOVER STORNETTA FARMS INC,91 LAKEVILLE ST,PETALUMA,SONOMA,CA,94952,,,38.239950,-122.639490,,NA,,NA,NA,,NA,NO,311,Food,,,,,,,311511,,,,,,1324222868111,Certain glycol ethers,NO,N230,N230,649541,YES,TRI,NO,May contain metal,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,,ACTIVITY,1.000
2024,90058TLSGL2639L,110000474077,ATLAS GALVANIZING LLC,2639 LEONIS BLVD,VERNON,LOS ANGELES,CA,90058,,,34.000020,-118.223770,,NA,,NA,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222747293,Zinc compounds,NO,N982,N982,649699,NO,TRI,YES,Metal complound categories,NO,NO,NO,R,Pounds,1.000,3.280,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.450,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,359.460,0.000,0.000,359.460,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,359.460,363.910,0.000,0.000,4.450,0.000,359.460,0.000,0.000,0.000,0.000,0.000,0.000,363.910,,PRODUCTION,1.100
2024,94553SHLLL3485P,110000483245,MARTINEZ REFINING CO LLC,3485 PACHECO BLVD,MARTINEZ,CONTRA COSTA,CA,94553,,,38.016594,-122.115392,,PBF ENERGY INC,078463170,PBF ENERGY INC,NA,,NA,NO,324,Petroleum,,,,,,,324110,424710,,,,,1324223190846,Anthracene,NO,0000120127,120-12-7,31013,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,15.000,4.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,19.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,246.000,53.000,0.000,0.000,0.000,0.000,0.000,299.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,299.000,318.700,0.000,0.000,19.700,299.000,0.000,0.000,0.000,0.000,0.000,0.009,0.000,318.709,,PRODUCTION,1.130
2024,90502CTLNP193SN,110031000306,CALPORTLAND CO NORMANDIE PLANT,19030 S NORMANDIE AVE,TORRANCE,LOS ANGELES,CA,90502,,,33.857770,-118.299240,,TAIHEIYO CEMENT USA INC,175418052,TAIHEIYO CEMENT USA INC,TAIHEIYO CEMENT CORP,690535786,TAIHEIYO CEMENT CORP,NO,327,Nonmetallic Mineral Product,,,,,,,327320,,,,,,1324223106269,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.800,0.000,0.000,149.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.800,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149.800,0.000,0.000,149.800,,PRODUCTION,0.950
2024,93501NNVTV1347P,110002932738,INNOVATIVE COATING TECHNOLOGY INC,1347 POOLE ST,MOJAVE,KERN,CA,93501,,,35.050444,-118.156344,,BERKSHIRE HATHAWAY INC,009027970,BERKSHIRE HATHAWAY INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332812,,,,,,1324222977047,Lead  And Lead Compounds,YES,N420,N420,650002,YES,PBT,YES,Metal complound categories,NO,YES,NO,R,Pounds,0.000,2.840,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.970,0.270,0.000,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.100,0.000,0.000,0.000,0.000,0.000,2.370,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.370,5.340,0.000,0.000,2.970,2.270,0.100,0.000,0.000,0.000,0.000,0.000,0.000,5.340,,ACTIVITY,2.840
2024,9150WBNDYM386NA,,BANDY MANUFACTURING LLC,3086 N AVON ST,BURBANK,LOS ANGELES,CA,91504,,,34.205985,-118.347624,,NOVARIA GROUP,008335838,,NA,,,NO,336,Transportation Equipment,,,,,,,336413,,,,,,1324223196268,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,35.370,35.370,0.000,28909.840,0.000,0.000,0.000,28909.840,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28945.210,35.850,0.000,0.000,0.480,0.000,35.370,0.000,0.000,0.000,28909.840,0.000,0.000,28945.690,,,
2024,90061TSCLS13500,110017216966,PHILLIPS 66 LOS ANGELES TERMINAL,13500 S BROADWAY,LOS ANGELES,LOS ANGELES,CA,90061,,,33.909160,-118.278410,,PHILLIPS 66 CO,078378508,PHILLIPS 66 CO,NA,,NA,NO,4247,Petroleum Bulk Terminals,,,,,,,424710,324191,,,,,1324222783932,Toluene,NO,0000108883,108-88-3,25452,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,10.000,270.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,280.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,10.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,290.000,0.000,0.000,280.000,0.000,9.000,0.000,0.000,0.000,0.000,0.000,0.000,289.000,1.000,PRODUCTION,0.980
2024,93065PSBRN2175U,110000481336,PSI BEARINGS,2175 UNION PL,SIMI VALLEY,VENTURA,CA,93065,,,34.275100,-118.799460,,REXNORD INDUSTRIES LLC,192130763,,NA,,NA,NO,333,Machinery,,,,,,,333613,,,,,,1324223198589,Copper,NO,0007440508,7440-50-8,150086,NO,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15586.000,15586.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15586.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15586.000,0.000,0.000,15586.000,,ACTIVITY,1.000
2024,92390DVNCD26531,110022667265,ABBOTT CARDIOVASCULAR SYSTEMS INC,26531 YNEZ RD,TEMECULA,RIVERSIDE,CA,92591,,,33.517940,-117.156130,,ABBOTT LABORATORIES,001307602,ABBOTT LABORATORIES,NA,,NA,NO,339,Miscellaneous Manufacturing,,,,,,,339113,,,,,,1324222789758,Methanol,NO,0000067561,67-56-1,4283,YES,TRI,NO,Non_Metal,NO,NO,NO,R,Pounds,139.460,101.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,240.700,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10397.800,0.000,0.000,10397.800,0.000,0.000,0.000,0.000,0.000,13538.360,0.000,0.000,0.000,13538.360,0.000,23936.160,240.700,0.000,0.000,240.700,0.000,0.000,0.000,0.000,0.000,10397.800,0.000,13538.360,24176.860,,PRODUCTION,1.000
2024,92022MTKNC790GR,110000478563,SENIOR AEROSPACE KETEMA DIV,790 GREENFIELD DR,EL CAJON,SAN DIEGO,CA,92021,,,32.813320,-116.952720,,SENIOR OPERATIONS PLC,106944788,SENIOR OPERATIONS PLC,NA,,,NO,336,Transportation Equipment,,,,,,,336412,,,,,,1324222670046,Nickel,NO,0007440020,7440-02-0,149674,YES,TRI,YES,Elemental metals,YES,NO,NO,R,Pounds,0.000,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,0.000,0.000,0.118,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.118,,ACTIVITY,1.470
2024,9160WKLNND7323C,110002893192,KLUNE INDUSTRIES INC.,7323 COLDWATER CANYON AVENUE,NORTH HOLLYWOOD,LOS ANGELES,CA,91605,,,34.203717,-118.413800,,BERKSHIRE HATHAWAY INC,001024314,BERKSHIRE HATHAWAY INC,NA,,NA,NO,332,Fabricated Metals,,,,,,,332322,,,,,,1324222713644,Chromium,NO,0007440473,7440-47-3,150060,YES,TRI,YES,Elemental metals,NO,NO,NO,R,Pounds,0.000,2.780,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.850,0.001,0.000,0.001,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,208.245,0.000,0.000,0.000,0.000,0.135,0.000,208.381,0.000,32777.000,1.405,0.000,0.000,32778.405,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32986.786,211.231,0.000,0.000,2.850,208.246,0.135,0.000,0.000,0.000,32778.405,0.000,0.000,32989.636,,PRODUCTION,1.100
2024,93239CHMCL35251,110000481443,CHEMICAL WASTE MANAGEMENT INC,35251 OLD SKYLINE RD,KETTLEMAN CITY,KINGS,CA,93239,,,36.037162,-120.003519,,WASTE MANAGEMENT INC,041678137,WASTE MANAGEMENT INC,NA,,NA,NO,562,Hazardous Waste,,,,,,,562211,562212,,,,,1324223122918,"Thiols, C8-20, γ-ω-perfluoro, telomers with acrylamide",NO,0070969470,70969-47-0,535104,NO,TRI,NO,Non_Metal,NO,NO,YES,R,Pounds,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2248.980,0.000,0.000,0.000,0.000,0.000,0.000,2248.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2248.980,0.000,2248.980,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2019.080,0.000,4268.060,,ACTIVITY,2.630
