FACILITY_NAME,COUNTY,LATITUDE,LONGITUDE,Distance_to_Water_m,Risk_Category
ALUMINUM PRECISION PRODUCTS INC,ORANGE,33.71343,-117.91278,243.94118395322957,Medium Risk (101-500m)
PETRODIAMOND TERMINAL CO,LOS ANGELES,33.7762,-118.2141,807.8787952822066,Low Risk (>500m)
CHEVRON RICHMOND TECHNOLOGY CENTER,CONTRA COSTA,37.93047,-122.38944,2458.9599075324386,Low Risk (>500m)
AIR PRODUCTS MANUFACTURING LLC,LOS ANGELES,33.899538,-118.15141,2778.807922888337,Low Risk (>500m)
SOLVAY USA INC,LOS ANGELES,33.843611,-118.216389,753.9789031565891,Low Risk (>500m)
RIBOST TERMINAL LLC DBA WORLD OIL TERMINALS - LONG BEACH,LOS ANGELES,33.77398,-118.210779,498.81021678589235,Medium Risk (101-500m)
TESORO HATHAWAY TERMINAL,LOS ANGELES,33.79961,-118.155711,4628.191946774411,Low Risk (>500m)
J.G. BOSWELL CO - KERN TOMATO,KERN,35.39892,-119.41218,1786.5942050241226,Low Risk (>500m)
US ARMY FORT IRWIN NATIONAL TRAINING CENTER,SAN BERNARDINO,35.396333,-116.629925,35124.86090591002,Low Risk (>500m)
J.F. SHEA CONSTRUCTION INC FAWNDALE ROCK & ASPHALT,SHASTA,40.735182,-122.307814,451.76774753259025,Medium Risk (101-500m)
CERTAINTEED LLC,ALAMEDA,37.51166,-121.99502,1627.8587149563218,Low Risk (>500m)
TESORO EAST HYNES TERMINAL,LOS ANGELES,33.862483,-118.159907,3096.0908503585233,Low Risk (>500m)
OSI ELECTRONICS,LOS ANGELES,33.918863,-118.329593,357.29417695697896,Medium Risk (101-500m)
VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,LOS ANGELES,34.12103,-117.9367,1547.6153861298853,Low Risk (>500m)
CATALINA UTILITIES CENTER,LOS ANGELES,33.33443,-118.31307,46475.44217277966,Low Risk (>500m)
INTERPLASTIC CORP,LOS ANGELES,33.92036,-118.31783,732.9343185475367,Low Risk (>500m)
MECS INC.,CONTRA COSTA,38.02342,-122.053723,356.57433644174193,Medium Risk (101-500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.80542,-118.22565,180.28657582934616,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,LOS ANGELES,33.808333,-118.245833,1088.3033078561125,Low Risk (>500m)
CSBIO,SAN MATEO,37.47543,-122.14958,97.55762987909723,High Risk (<100m)
TROJAN BATTERY CO LLC,LOS ANGELES,33.95508,-118.05694,294.68980178336614,Medium Risk (101-500m)
HIXSON METAL FINISHING,ORANGE,33.6311,-117.93322,2170.357562983992,Low Risk (>500m)
UNIVAR SOLUTIONS USA INC.,LOS ANGELES,33.9925,-118.133056,1884.4262544346036,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
THE PICTSWEET CO - SANTA MARIA CA PLANT,SANTA BARBARA,34.945127,-120.458538,5244.196474321735,Low Risk (>500m)
MILES CHEMICAL CO,ORANGE,33.85187,-117.97923,1363.7973724447245,Low Risk (>500m)
CHEMICAL WASTE MANAGEMENT INC,KINGS,36.037162,-120.003519,422.3784900843366,Medium Risk (101-500m)
A.G. LAYNE INC.,LOS ANGELES,34.14683,-118.27534,256.03575848431956,Medium Risk (101-500m)
STATEK CORP,ORANGE,33.79554,-117.86656,1126.6197976195815,Low Risk (>500m)
HOLLIDAY ROCK CO INC - CAMPUS,SAN BERNARDINO,34.136223,-117.642941,943.7932719013672,Low Risk (>500m)
US ARMY FORT IRWIN NATIONAL TRAINING CENTER,SAN BERNARDINO,35.396333,-116.629925,35124.86090591002,Low Risk (>500m)
NEW HAMPSHIRE BALL BEARINGS INC.,LOS ANGELES,34.246844,-118.590756,530.8986742824742,Low Risk (>500m)
ARDAGH GLASS INC,MADERA,36.92375,-120.10151,1619.4124403814249,Low Risk (>500m)
TESORO - VINVALE TERMINAL,LOS ANGELES,33.95277,-118.16408,469.7648240063036,Medium Risk (101-500m)
INTERPLASTIC CORP,LOS ANGELES,33.92036,-118.31783,732.9343185475367,Low Risk (>500m)
URETHANE POLYMERS INTERNATIONAL,SAN BERNARDINO,34.05719,-117.46258,23.20176844685098,High Risk (<100m)
AOC L.L.C.,RIVERSIDE,33.8311,-117.26157,304.96598165785326,Medium Risk (101-500m)
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,CONTRA COSTA,38.0436,-122.2532,1354.1184714409135,Low Risk (>500m)
ARDAGH GLASS INC,MADERA,36.92375,-120.10151,1619.4124403814249,Low Risk (>500m)
SAPUTO CHEESE USA INC.,TULARE,36.1821,-119.33512,1983.0001558432318,Low Risk (>500m)
US MARINE CORPS AIR STATION MIRAMAR,SAN DIEGO,32.882236,-117.144252,4607.456015337805,Low Risk (>500m)
CHURCH & DWIGHT CO. INC.,SAN BERNARDINO,34.48557,-117.28476,2903.3326175204256,Low Risk (>500m)
GOOGLE LLC,ALAMEDA,37.500477,-121.930882,713.6666277360549,Low Risk (>500m)
EKC TECHNOLOGY INC.,ALAMEDA,37.65559,-122.14037,164.30565303994817,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
EQUILON SAN JOSE TERMINAL,SANTA CLARA,37.395171,-121.909701,277.6415941364736,Medium Risk (101-500m)
CALPORTLAND CO MOJAVE PLANT,KERN,35.03103,-118.31927,1326.0342650203172,Low Risk (>500m)
FORGED METALS INC,SAN BERNARDINO,34.05982,-117.47128,754.6548702727215,Low Risk (>500m)
EXPRESS MANUFACTURING INC,ORANGE,33.71513,-117.91081,60.64211559756171,High Risk (<100m)
CEMEX ORANGE PLANT,ORANGE,33.81735,-117.86747,195.5589043733048,Medium Risk (101-500m)
HP HOOD LLC,SACRAMENTO,38.533522,-121.400815,1954.14070228751,Low Risk (>500m)
PRESS FORGE CO,LOS ANGELES,33.8854,-118.16489,2157.479841483339,Low Risk (>500m)
CALIFORNIA DAIRIES INC FRESNO,FRESNO,36.72757,-119.79175,2061.6912361487052,Low Risk (>500m)
CHEVRON PRODUCTS CO RICHMOND REFINERY,CONTRA COSTA,37.938779,-122.396453,1721.6142148528543,Low Risk (>500m)
EQUILON CARSON TERMINAL,LOS ANGELES,33.83937,-118.23673,1715.5587024757026,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
J R SIMPLOT CO,FRESNO,36.551156,-120.113717,231.60999544177918,Medium Risk (101-500m)
SHELL CHEMICAL LP - MARTINEZ CATALYST PLANT,CONTRA COSTA,38.025771,-122.11613,1855.7765806662628,Low Risk (>500m)
VALERO WILMINGTON ASPHALT PLANT,LOS ANGELES,33.79698,-118.23876,914.487203157154,Low Risk (>500m)
AIR PRODUCTS WEST COAST HYDROGEN - HP-1,CONTRA COSTA,38.014387,-122.114422,812.56902669059,Low Risk (>500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
PRC-DESOTO INTERNATIONAL INC.,KERN,34.9885,-118.15004,10065.745795702027,Low Risk (>500m)
CMC STEEL FABRICATORS INC. DBA CMC CABLE,SAN BERNARDINO,34.05561,-117.47683,1341.921523402037,Low Risk (>500m)
ECO SERVICES OPERATIONS CORP.,CONTRA COSTA,38.034722,-122.112778,2016.8143603686037,Low Risk (>500m)
CHEMICAL WASTE MANAGEMENT INC,KINGS,36.037162,-120.003519,422.3784900843366,Medium Risk (101-500m)
TESORO - COLTON TERMINAL,SAN BERNARDINO,34.058134,-117.37024,1562.6652258175482,Low Risk (>500m)
SAPUTO CHEESE USA INC.,TULARE,36.18933,-119.33549,2643.4720533297796,Low Risk (>500m)
TESLA INC,ALAMEDA,37.49629,-121.94826,1081.8265613090773,Low Risk (>500m)
ADCO MANUFACTURING,FRESNO,36.685782,-119.553309,528.0867639460319,Low Risk (>500m)
PACIFIC WOODTECH CORP,TEHAMA,40.126622,-122.196979,1703.7493260713131,Low Risk (>500m)
CAES SYSTEMS LLC.,SAN DIEGO,32.83792,-117.12532,3827.465698654679,Low Risk (>500m)
BERG LACQUER CO,LOS ANGELES,34.017443,-118.212607,982.5055682880832,Low Risk (>500m)
CSBIO,SANTA CLARA,37.407313,-121.915339,451.97047690681575,Medium Risk (101-500m)
SAN FRANCISCO (A),SAN FRANCISCO,37.745855,-122.384367,10211.626728970054,Low Risk (>500m)
CHEVRON RICHMOND TECHNOLOGY CENTER,CONTRA COSTA,37.93047,-122.38944,2458.9599075324386,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
VISTA METALS CORP.,SAN BERNARDINO,34.094639,-117.512111,510.6421447575774,Low Risk (>500m)
GOLD BOND BUILDING PRODUCTS - LONG BEACH,LOS ANGELES,33.780364,-118.217951,1166.8613670985474,Low Risk (>500m)
ARKEMA COATING RESINS PLANT,LOS ANGELES,33.856617,-118.353647,3436.602638747934,Low Risk (>500m)
US ARMY FORT IRWIN NATIONAL TRAINING CENTER,SAN BERNARDINO,35.396333,-116.629925,35124.86090591002,Low Risk (>500m)
RECOLD,ORANGE,33.9198,-117.90582,141.27597216978336,Medium Risk (101-500m)
BALTIMORE AIRCOIL CO,MADERA,37.06832,-120.02947,48.244681258154685,High Risk (<100m)
HP HOOD LLC,SACRAMENTO,38.533522,-121.400815,1954.14070228751,Low Risk (>500m)
BRASSTECH INC.,ORANGE,33.729081,-117.854037,3470.9577267310215,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,LOS ANGELES,33.808333,-118.245833,1088.3033078561125,Low Risk (>500m)
PALL FILTRATION & SEPARATIONS GROUP INC,SAN DIEGO,32.903734,-117.216998,231.83080187713185,Medium Risk (101-500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
WESTLAKE ROYAL ROOFING - RIALTO,SAN BERNARDINO,34.15935,-117.40462,1332.360614796701,Low Risk (>500m)
IRVINE PLANT 21,ORANGE,33.69721,-117.82032,340.40162502906605,Medium Risk (101-500m)
CONSTELLATION BRANDS US OPS INC  (DBA MISSION BELL WINERY),MADERA,36.931224,-120.103919,788.9161886199424,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
CALPORTLAND CO ALAMEDA PLANT,LOS ANGELES,34.012862,-118.236808,1313.356282530914,Low Risk (>500m)
ARLON EMD,SAN BERNARDINO,34.08177,-117.54414,241.51205223562417,Medium Risk (101-500m)
CHEMSTATION OF NORTHERN CALIFORNIA,SAN JOAQUIN,37.97782,-121.248,304.23843296499416,Medium Risk (101-500m)
ELECTRO-COATINGS OF CALIFORNIA INC,ALAMEDA,37.85687,-122.2933,2868.827097795709,Low Risk (>500m)
RAYTHEON VISION SYSTEMS,SANTA BARBARA,34.66357,-120.4607,486.15460024739525,Medium Risk (101-500m)
WESTLAKE ROYAL ROOFING - FRENCH CAMP,SAN JOAQUIN,37.8723,-121.27691,1959.8752995193606,Low Risk (>500m)
SPRECKELS SUGAR CO INC.,IMPERIAL,32.9098,-115.5668,488.22045341060067,Medium Risk (101-500m)
HOLLIDAY ROCK CO - IRWINDALE,LOS ANGELES,34.115201,-118.000346,98.97630402977428,High Risk (<100m)
WILBUR-ELLIS CO EARLIMART,TULARE,35.89217,-119.21455,4187.851179448527,Low Risk (>500m)
U.S. COAST GUARD TRAINING CENTER PETALUMA,SONOMA,38.257252,-122.80118,355.0880993267614,Medium Risk (101-500m)
CEMEX CONSTRUCTION MATERIALS PACIFIC LLC,SAN BERNARDINO,34.5534,-117.3031,512.1751780156892,Low Risk (>500m)
AOC L.L.C.,RIVERSIDE,33.8311,-117.26157,304.96598165785326,Medium Risk (101-500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
FORGED METALS INC,SAN BERNARDINO,34.05982,-117.47128,754.6548702727215,Low Risk (>500m)
KIK SOCAL INC,LOS ANGELES,33.95675,-118.06648,614.3387683682876,Low Risk (>500m)
VALERO WILMINGTON ASPHALT PLANT,LOS ANGELES,33.79698,-118.23876,914.487203157154,Low Risk (>500m)
OLDCASTLE PRECAST INC,SAN JOAQUIN,37.930483,-121.232919,54.83597698311411,High Risk (<100m)
HEAT & CONTROL INC,ALAMEDA,37.64519,-122.1375,1345.6377288312242,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
LHOIST NORTH AMERICA NATIVADAD PLANT,MONTEREY,36.74743,-121.60558,836.2134544258646,Low Risk (>500m)
SHERWIN-WILLIAMS CO,SAN BERNARDINO,34.06994,-117.53306,800.3583352508607,Low Risk (>500m)
ALUMINUM PRECISION PRODUCTS INC.,VENTURA,34.141448,-119.168534,7351.643812062618,Low Risk (>500m)
VISTA PAINT CORP,ORANGE,33.85964,-117.89531,199.8499736753293,Medium Risk (101-500m)
DURA TECHNOLOGIES INC,SAN BERNARDINO,34.05189,-117.37458,1466.7642078692024,Low Risk (>500m)
SGL TECHNIC INC POLYCARBON DI V,LOS ANGELES,34.4356,-118.59042,443.2445117144167,Medium Risk (101-500m)
US ECOLOGY VERNON INC.,LOS ANGELES,33.994033,-118.215406,1447.4431834529357,Low Risk (>500m)
MP MINE OPERATIONS LLC,SAN BERNARDINO,35.47129,-115.52864,305.4938197385506,Medium Risk (101-500m)
KAVLICO/SENSATA,VENTURA,34.198955,-118.928525,1127.162267855719,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
CHEVRON PRODUCTS CO RICHMOND REFINERY,CONTRA COSTA,37.938779,-122.396453,1721.6142148528543,Low Risk (>500m)
TESORO MARINE TERMINAL 3,LOS ANGELES,33.773273,-118.212077,619.2458019650279,Low Risk (>500m)
HOWMET GLOBAL FASTENING SYSTEMS INC,LOS ANGELES,33.81073,-118.3393,7257.06955483811,Low Risk (>500m)
AMERICAN POLYMERS CORP DBA POLYCOAT PRODUCTS,LOS ANGELES,33.897328,-118.039862,139.4723278492584,Medium Risk (101-500m)
GLENAIR INC.,LOS ANGELES,34.590112,-118.077628,4873.71447800135,Low Risk (>500m)
TRICAL INC,SAN BENITO,36.875499,-121.410978,2085.752426563904,Low Risk (>500m)
FTG CIRCUITS,LOS ANGELES,34.24807,-118.58587,992.9537898312878,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
TORRANCE REFINING CO LLC,LOS ANGELES,33.85828,-118.3369,2566.207435112675,Low Risk (>500m)
WESTERN DIGITAL TECHNOLOGIES INC,SANTA CLARA,37.24737,-121.79465,916.7267322898817,Low Risk (>500m)
OLDCASTLE INFRASTRUCTURE INC,RIVERSIDE,33.83331,-117.11688,111.90699541381194,Medium Risk (101-500m)
AIR PRODUCTS & CHEMICALS INC (MARTINEZ-WATERFRONT ROAD),CONTRA COSTA,38.032767,-122.07594,355.34635468308295,Medium Risk (101-500m)
NALCO CO - CARSON,LOS ANGELES,33.83922,-118.23044,2013.3216679664129,Low Risk (>500m)
SUMMIT MACHINE LLC,SAN BERNARDINO,34.0337,-117.58736,1017.8757592988115,Low Risk (>500m)
V & M AEROSPACE,LOS ANGELES,33.90386,-118.26529,1798.4189739142164,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
NATIONAL CEMENT CO OF CALIFORNIA INC,KERN,34.814772,-118.74802,2569.5185015378133,Low Risk (>500m)
AIR INDUSTRIES CO A PCC CO,ORANGE,33.77955,-118.01117,653.3955212393996,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
KYOCERA INTERNATIONAL INC,SAN DIEGO,32.82083,-117.14228,3471.0327683908035,Low Risk (>500m)
VEST INC.,LOS ANGELES,33.98575,-118.20921,2265.9835315504083,Low Risk (>500m)
GS II INC. (DBA CERTAINTEED),LOS ANGELES,33.7775,-118.285277,3365.2104819302067,Low Risk (>500m)
TRICAL INC,SAN BENITO,36.875499,-121.410978,2085.752426563904,Low Risk (>500m)
ARKEMA COATING RESINS PLANT,LOS ANGELES,33.856617,-118.353647,3436.602638747934,Low Risk (>500m)
CERTAINTEED LLC,MADERA,37.09312,-120.226012,1569.6234879536016,Low Risk (>500m)
ENVIRO TECH CHEMICAL SERVICES INC.,STANISLAUS,37.60534,-120.98805,4589.284910160408,Low Risk (>500m)
PRC-DESOTO INTERNATIONAL INC.,KERN,34.9885,-118.15004,10065.745795702027,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
GENERAL DYNAMICS (NASSCO),SAN DIEGO,32.69109,-117.1337,601.1309280344768,Low Risk (>500m)
OLDCASTLE PRECAST INC,SAN JOAQUIN,37.930483,-121.232919,54.83597698311411,High Risk (<100m)
CEMEX CONSTRUCTION MATERIALS PERKINS RM TEICHERT,SACRAMENTO,38.542626,-121.38293,2522.1322520803146,Low Risk (>500m)
WILBUR ELLIS CO LLC RIO LINDA HUB,SACRAMENTO,38.687616,-121.481469,305.37436162959676,Medium Risk (101-500m)
PERKINS PLANT,SACRAMENTO,38.547084,-121.376044,2252.0233411608447,Low Risk (>500m)
MERCOTAC INC,SAN DIEGO,33.12336,-117.27241,2010.7789543342187,Low Risk (>500m)
OWENS CORNING ROOFING & ASPHALT LLC,LOS ANGELES,33.90761,-118.22289,1769.7874868107128,Low Risk (>500m)
OLYMPUS TERMINALS LLC,LOS ANGELES,33.751629,-118.208842,1213.3044248136573,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
BAKER PETROLITE,KERN,35.400631,-119.052076,267.89386842149577,Medium Risk (101-500m)
ALLOYS CLEANING INC,LOS ANGELES,33.98189,-118.23692,3460.1767463635324,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
CLEAN HARBORS BUTTONWILLOW LLC,KERN,35.401811,-119.612789,2016.028722336853,Low Risk (>500m)
ENGINEERED POLYMER SOLUTIONS INC,LOS ANGELES,33.987111,-118.165944,512.3546529145447,Low Risk (>500m)
IRWINDALE PLANT 13,LOS ANGELES,34.107793,-117.977149,158.55533766055427,Medium Risk (101-500m)
J.F. SHEA CONSTRUCTION INC. AGGREGATE PRODUCTS,SHASTA,40.490697,-122.5051,719.0940062115908,Low Risk (>500m)
TTM TECHNOLOGIES N.A. LLC,SANTA CLARA,37.36263,-121.93983,1335.2365803394143,Low Risk (>500m)
MILLER CASTINGS INC.,LOS ANGELES,34.02953,-118.0394,388.75273060445636,Medium Risk (101-500m)
ARKEMA COATING RESINS PLANT,LOS ANGELES,33.856617,-118.353647,3436.602638747934,Low Risk (>500m)
SKYLINE STEEL LLC. - GEO POMONA,LOS ANGELES,34.056256,-117.72596,483.89001027117956,Medium Risk (101-500m)
PRC-DESOTO INTERNATIONAL INC.,KERN,34.9885,-118.15004,10065.745795702027,Low Risk (>500m)
HJ BAKER & BRO LLC,SAN JOAQUIN,37.945804,-121.33333,406.9737762318397,Medium Risk (101-500m)
TESORO MARINE TERMINAL 2,LOS ANGELES,33.777711,-118.209574,388.3846697210688,Medium Risk (101-500m)
INTERPLASTIC CORP,LOS ANGELES,33.92036,-118.31783,732.9343185475367,Low Risk (>500m)
CHEVRON PRODUCTS CO. DIV OF CHEVRON USA INC.,LOS ANGELES,33.916311,-118.427343,5710.475446576944,Low Risk (>500m)
FOSTER FARMS COLLIER COMPLEX,MERCED,37.40992,-120.74582,1149.2730599672543,Low Risk (>500m)
LMC ENTERPRISES DBA FLO-KEM DBA CHEMCO PRODUCTS CO,LOS ANGELES,33.854655,-118.206439,387.8186491370492,Medium Risk (101-500m)
PRIDE CONVEYANCE SYSTEMS,SAN BENITO,36.8865,-121.39301,178.5289116924353,Medium Risk (101-500m)
WILBUR ELLIS CO LLC RIO LINDA HUB,SACRAMENTO,38.687616,-121.481469,305.37436162959676,Medium Risk (101-500m)
STERIGENICS-ONTARIO FACILITY,SAN BERNARDINO,34.05779,-117.54985,730.8271324308001,Low Risk (>500m)
SONOCO PROTECTIVE SOLUTIONS INC,ALAMEDA,37.63328,-122.124967,1628.080605151013,Low Risk (>500m)
CHEMICAL WASTE MANAGEMENT INC,KINGS,36.037162,-120.003519,422.3784900843366,Medium Risk (101-500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
GENERAL COATINGS MANUFACTURING CORP,FRESNO,36.69336,-119.76767,654.7003455806132,Low Risk (>500m)
CEMEX PLEASANTON READY-MIX,ALAMEDA,37.67335,-121.83019,449.6563139258855,Medium Risk (101-500m)
LUNDAY-THAGARD CO DBA WORLD OIL REFINING,LOS ANGELES,33.946295,-118.16704,281.7340253785252,Medium Risk (101-500m)
MARTINEZ REFINING CO LLC,CONTRA COSTA,38.016594,-122.115392,1021.6945087771685,Low Risk (>500m)
NALCO CO - CARSON,LOS ANGELES,33.83922,-118.23044,2013.3216679664129,Low Risk (>500m)
CRYSTAL CREAMERY INC.,STANISLAUS,37.64635,-121.01188,4932.673794411252,Low Risk (>500m)
DURA COAT PRODUCTS INC (AXALTA COATING SYSTEMS),RIVERSIDE,34.01742,-117.37927,455.03820222130497,Medium Risk (101-500m)
HOWMET GLOBAL FASTENING SYSTEMS INC.,ORANGE,33.86417,-117.88946,683.5717141076495,Low Risk (>500m)
PURINA ANIMAL NUTRITION LLC - TURLOCK,STANISLAUS,37.48492,-120.83574,1716.3725849035511,Low Risk (>500m)
HILMAR CHEESE CO,MERCED,37.421613,-120.850431,643.3471583263546,Low Risk (>500m)
MARINE CORPS MOUNTAIN WARFARE TRAINING CENTER,MONO,38.25571,-119.224745,98.0531789314982,High Risk (<100m)
PHILLIPS 66 RODEO RENEWABLE ENERGY COMPLEX,CONTRA COSTA,38.0436,-122.2532,1354.1184714409135,Low Risk (>500m)
PHILLIPS 66 LOS ANGELES REFINERY WILMINGTON PLANT,LOS ANGELES,33.765027,-118.277561,2719.6069019299584,Low Risk (>500m)
AEROSPACE DYNAMICS INTERNATIONAL INC.,LOS ANGELES,34.43398,-118.58331,874.1871629511348,Low Risk (>500m)
CEMEX CONSTRUCTION MATERIALS PACIFIC LLC,YOLO,38.563169,-121.560137,227.61523011089693,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,LOS ANGELES,33.808333,-118.245833,1088.3033078561125,Low Risk (>500m)
VEOLIA ES TECHNICAL SOLUTIONS L.L.C.,LOS ANGELES,34.12103,-117.9367,1547.6153861298853,Low Risk (>500m)
KEMIRA WATER SOLUTIONS INC,KERN,35.08527,-118.1425,2971.816587840513,Low Risk (>500m)
NATIONAL READY MIX CONCRETE CO.,LOS ANGELES,34.013974,-118.224531,182.7859583315242,Medium Risk (101-500m)
ULTRAMAR INC WILMINGTON REFINERY,LOS ANGELES,33.780556,-118.235833,202.59590040285778,Medium Risk (101-500m)
CALPORTLAND CO GAREY PLANT,SANTA BARBARA,34.88687,-120.29997,125.91152466941904,Medium Risk (101-500m)
EVONIK CORP,LOS ANGELES,34.01272,-118.21293,620.160297791561,Low Risk (>500m)
SEW EURODRIVE,ALAMEDA,37.61774,-122.04943,1946.2097168965859,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
BALTIMORE AIRCOIL CO,MADERA,37.06832,-120.02947,48.244681258154685,High Risk (<100m)
UNIVAR SOLUTIONS USA INC.,LOS ANGELES,33.9925,-118.133056,1884.4262544346036,Low Risk (>500m)
U.S ARMY SIERRA ARMY DEPOT,LASSEN,40.135675,-120.16941,1490.4259295269896,Low Risk (>500m)
CONCORDE/INTERSPACE BATTERY CORP,LOS ANGELES,34.090068,-117.94155,384.0393507490714,Medium Risk (101-500m)
NORTHROP GRUMMAN SYSTEMS CORP,SANTA CLARA,37.3787,-122.0225,2468.2729413420025,Low Risk (>500m)
MESQUITE MINE,IMPERIAL,32.974822,-115.302278,20.26378115465142,High Risk (<100m)
SAN DIEGO GALVANIZING INC,SAN DIEGO,32.68771,-117.11657,670.7261765299276,Low Risk (>500m)
TORRANCE REFINING CO LLC,LOS ANGELES,33.85828,-118.3369,2566.207435112675,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
A.G. LAYNE INC.,LOS ANGELES,34.14683,-118.27534,256.03575848431956,Medium Risk (101-500m)
HERAEUS PRECIOUS METALS NA LLC,LOS ANGELES,33.88794,-118.04559,1156.2090967953784,Low Risk (>500m)
ROBERTSON'S READY MIX LAKE FOREST PLANT 18,ORANGE,33.68068,-117.67823,81.71298196233528,High Risk (<100m)
VALERO REFINING CO-CALI FORNIA BENICIA REFINERY,SOLANO,38.074434,-122.144397,755.9604036794849,Low Risk (>500m)
HUDSON TECHNOLOGIES CO,SAN BERNARDINO,34.041144,-117.64051,3789.7600135323983,Low Risk (>500m)
TORRANCE REFINING CO LLC,LOS ANGELES,33.85828,-118.3369,2566.207435112675,Low Risk (>500m)
TESORO LOS ANGELES REFINERY-CARSON OPERATIONS,LOS ANGELES,33.815889,-118.243953,430.85042322614134,Medium Risk (101-500m)
ARROWHEAD PRODUCTS CORP,ORANGE,33.80312,-118.05693,419.92910906723546,Medium Risk (101-500m)
PHILLIPS 66 LOS ANGELES REFINERY CARSON PLANT,LOS ANGELES,33.808333,-118.245833,1088.3033078561125,Low Risk (>500m)
RIBOST TERMINAL LLC DBA WORLD OIL TERMINALS - LONG BEACH,LOS ANGELES,33.77398,-118.210779,498.81021678589235,Medium Risk (101-500m)
KAISER ALUMINUM FABRICATED PRODUCTS LLC,LOS ANGELES,33.98858,-118.14652,2262.695553063476,Low Risk (>500m)
EQUILON CARSON TERMINAL,LOS ANGELES,33.83937,-118.23673,1715.5587024757026,Low Risk (>500m)
WABASH NATIONAL L.P.,RIVERSIDE,33.91684,-117.27524,1422.8314959166846,Low Risk (>500m)
J R SIMPLOT CO LATHROP,SAN JOAQUIN,37.807058,-121.277465,2992.355780495527,Low Risk (>500m)
